CID,SID
146,875
49,875
140,875
72,876
145,876
58,876
132,876
3,877
45,877
53,877
42,877
78,878
132,878
9,878
113,878
145,879
17,879
50,879
33,879
32,880
125,880
125,880
60,880
35,881
110,881
134,881
102,881
120,882
38,882
100,882
4,882
6,883
86,883
122,883
133,883
118,884
85,884
28,884
29,884
86,885
139,885
74,885
29,885
33,886
61,886
106,886
132,886
14,887
86,887
112,887
57,887
97,888
130,888
65,888
106,888
102,889
87,889
2,889
19,889
14,890
46,890
67,890
134,890
108,891
118,891
132,891
10,891
130,892
93,892
95,892
41,892
51,893
21,893
108,893
20,893
142,894
118,894
77,894
37,894
91,895
66,895
122,895
121,895
137,896
49,896
111,896
85,896
3,897
107,897
135,897
48,897
18,898
37,898
18,898
64,898
37,899
124,899
123,899
67,899
82,900
114,900
83,900
129,900
61,901
72,901
35,901
34,901
103,902
50,902
121,902
70,902
139,903
138,903
14,903
76,903
114,904
4,904
99,904
77,904
136,905
141,905
75,905
133,905
105,906
9,906
52,906
96,906
95,907
110,907
134,907
130,907
129,908
96,908
27,908
21,908
143,909
48,909
27,909
90,909
125,910
3,910
68,910
118,910
36,911
116,911
89,911
3,911
9,912
131,912
108,912
60,912
19,913
137,913
121,913
142,913
148,914
148,914
116,914
4,914
30,915
98,915
117,915
91,915
39,916
66,916
146,916
115,916
53,917
117,917
100,917
52,917
3,918
24,918
125,918
142,918
32,919
101,919
143,919
130,919
136,920
59,920
122,920
29,920
85,921
22,921
37,921
132,921
68,922
45,922
140,922
7,922
76,923
103,923
134,923
64,923
56,924
112,924
89,924
94,924
24,925
8,925
33,925
52,925
100,926
39,926
89,926
63,926
15,927
144,927
44,927
45,927
51,928
135,928
132,928
147,928
36,929
147,929
60,929
37,929
13,930
107,930
22,930
104,930
143,931
107,931
142,931
110,931
85,932
125,932
55,932
144,932
72,933
125,933
102,933
44,933
68,934
93,934
98,934
65,934
72,935
99,935
84,935
105,935
132,936
24,936
95,936
96,936
48,937
130,937
59,937
144,937
36,938
88,938
82,938
70,938
11,939
124,939
4,939
97,939
19,940
110,940
48,940
43,940
108,941
14,941
27,941
123,941
102,942
96,942
142,942
123,942
136,943
101,943
11,943
13,943
105,944
69,944
70,944
32,944
38,945
82,945
79,945
134,945
90,946
94,946
15,946
95,946
71,947
65,947
118,947
36,947
115,948
38,948
53,948
25,948
15,949
9,949
104,949
126,949
93,950
107,950
126,950
49,950
10,951
2,951
79,951
41,951
53,952
37,952
127,952
54,952
91,953
78,953
141,953
5,953
46,954
42,954
140,954
51,954
3,955
122,955
109,955
51,955
116,956
67,956
118,956
61,956
102,957
117,957
101,957
42,957
129,958
14,958
57,958
79,958
72,959
132,959
70,959
12,959
46,960
77,960
83,960
67,960
110,961
127,961
120,961
115,961
13,962
106,962
47,962
29,962
96,963
90,963
68,963
108,963
144,964
14,964
33,964
57,964
115,965
48,965
33,965
108,965
90,966
45,966
120,966
25,966
13,967
99,967
46,967
7,967
100,968
49,968
37,968
68,968
26,969
71,969
60,969
108,969
26,970
22,970
108,970
9,970
85,971
80,971
72,971
31,971
89,972
121,972
49,972
90,972
19,973
81,973
124,973
59,973
109,974
123,974
145,974
53,974
16,975
112,975
8,975
100,975
82,976
107,976
126,976
119,976
47,977
50,977
49,977
138,977
68,978
44,978
105,978
33,978
104,979
30,979
3,979
15,979
86,980
65,980
30,980
92,980
120,981
81,981
26,981
32,981
45,982
51,982
105,982
115,982
130,983
137,983
102,983
106,983
41,984
90,984
76,984
52,984
77,985
37,985
28,985
126,985
41,986
39,986
21,986
76,986
31,987
47,987
102,987
56,987
90,988
105,988
34,988
24,988
105,989
138,989
121,989
113,989
25,990
59,990
14,990
51,990
40,991
14,991
126,991
51,991
110,992
75,992
98,992
53,992
35,993
97,993
58,993
121,993
35,994
78,994
40,994
113,994
60,995
131,995
24,995
122,995
50,996
6,996
77,996
132,996
65,997
80,997
112,997
132,997
35,998
20,998
16,998
68,998
134,999
59,999
148,999
127,999
21,1000
123,1000
2,1000
39,1000
38,1001
53,1001
2,1001
62,1001
11,1002
125,1002
85,1002
56,1002
133,1003
44,1003
6,1003
126,1003
143,1004
25,1004
44,1004
7,1004
81,1005
87,1005
97,1005
5,1005
5,1006
109,1006
88,1006
35,1006
58,1007
128,1007
18,1007
78,1007
111,1008
140,1008
141,1008
19,1008
8,1009
76,1009
80,1009
30,1009
63,1010
13,1010
144,1010
22,1010
43,1011
113,1011
25,1011
51,1011
50,1012
88,1012
65,1012
98,1012
101,1013
62,1013
124,1013
93,1013
5,1014
1,1014
144,1014
32,1014
119,1015
32,1015
115,1015
123,1015
94,1016
69,1016
74,1016
49,1016
61,1017
27,1017
147,1017
55,1017
77,1018
16,1018
122,1018
139,1018
2,1019
75,1019
138,1019
144,1019
110,1020
50,1020
53,1020
63,1020
40,1021
84,1021
98,1021
104,1021
76,1022
94,1022
16,1022
131,1022
42,1023
72,1023
119,1023
117,1023
122,1024
147,1024
17,1024
64,1024
73,1025
62,1025
101,1025
49,1025
47,1026
81,1026
148,1026
35,1026
39,1027
116,1027
126,1027
8,1027
95,1028
114,1028
31,1028
64,1028
147,1029
10,1029
37,1029
44,1029
39,1030
42,1030
83,1030
4,1030
43,1031
118,1031
15,1031
130,1031
85,1032
126,1032
88,1032
101,1032
7,1033
93,1033
38,1033
72,1033
142,1034
60,1034
17,1034
136,1034
11,1035
146,1035
110,1035
48,1035
9,1036
92,1036
20,1036
34,1036
37,1037
98,1037
53,1037
95,1037
50,1038
104,1038
83,1038
78,1038
52,1039
68,1039
63,1039
39,1039
38,1040
100,1040
27,1040
52,1040
28,1041
16,1041
36,1041
123,1041
8,1042
144,1042
133,1042
3,1042
41,1043
42,1043
43,1043
5,1043
147,1044
6,1044
7,1044
92,1044
143,1045
75,1045
37,1045
122,1045
132,1046
26,1046
107,1046
87,1046
84,1047
21,1047
72,1047
94,1047
116,1048
65,1048
146,1048
16,1048
49,1049
51,1049
37,1049
87,1049
96,1050
19,1050
147,1050
101,1050
81,1051
25,1051
52,1051
33,1051
65,1052
136,1052
23,1052
8,1052
24,1053
131,1053
18,1053
60,1053
90,1054
31,1054
19,1054
92,1054
13,1055
105,1055
66,1055
67,1055
76,1056
95,1056
50,1056
85,1056
109,1057
32,1057
83,1057
31,1057
22,1058
95,1058
46,1058
111,1058
86,1059
38,1059
15,1059
21,1059
140,1060
60,1060
145,1060
107,1060
103,1061
62,1061
70,1061
53,1061
67,1062
65,1062
16,1062
92,1062
7,1063
12,1063
95,1063
49,1063
108,1064
137,1064
41,1064
97,1064
71,1065
103,1065
49,1065
134,1065
141,1066
109,1066
141,1066
109,1066
83,1067
44,1067
85,1067
13,1067
35,1068
67,1068
9,1068
35,1068
12,1069
58,1069
110,1069
16,1069
53,1070
48,1070
45,1070
37,1070
99,1071
33,1071
90,1071
2,1071
82,1072
33,1072
84,1072
80,1072
138,1073
15,1073
74,1073
67,1073
100,1074
61,1074
38,1074
143,1074
137,1075
104,1075
36,1075
119,1075
17,1076
49,1076
97,1076
57,1076
131,1077
115,1077
128,1077
53,1077
71,1078
144,1078
2,1078
135,1078
95,1079
109,1079
87,1079
4,1079
30,1080
121,1080
34,1080
115,1080
119,1081
3,1081
20,1081
81,1081
5,1082
85,1082
101,1082
51,1082
3,1083
91,1083
118,1083
23,1083
115,1084
25,1084
93,1084
97,1084
133,1085
62,1085
68,1085
136,1085
10,1086
91,1086
8,1086
52,1086
33,1087
104,1087
23,1087
139,1087
19,1088
131,1088
132,1088
112,1088
60,1089
76,1089
91,1089
73,1089
29,1090
100,1090
123,1090
85,1090
137,1091
117,1091
107,1091
22,1091
28,1092
77,1092
67,1092
84,1092
96,1093
83,1093
37,1093
37,1093
44,1094
92,1094
119,1094
86,1094
132,1095
92,1095
9,1095
67,1095
20,1096
98,1096
7,1096
101,1096
139,1097
60,1097
111,1097
48,1097
16,1098
45,1098
32,1098
46,1098
40,1099
29,1099
52,1099
40,1099
36,1100
90,1100
122,1100
90,1100
92,1101
48,1101
121,1101
146,1101
48,1102
75,1102
143,1102
79,1102
15,1103
12,1103
62,1103
146,1103
136,1104
145,1104
136,1104
125,1104
16,1105
96,1105
148,1105
19,1105
99,1106
101,1106
130,1106
130,1106
12,1107
101,1107
93,1107
40,1107
132,1108
36,1108
132,1108
73,1108
88,1109
38,1109
78,1109
90,1109
130,1110
93,1110
84,1110
38,1110
52,1111
6,1111
148,1111
136,1111
55,1112
26,1112
106,1112
65,1112
5,1113
60,1113
105,1113
20,1113
88,1114
69,1114
144,1114
106,1114
48,1115
3,1115
141,1115
41,1115
6,1116
27,1116
70,1116
98,1116
55,1117
104,1117
98,1117
11,1117
87,1118
148,1118
28,1118
112,1118
16,1119
65,1119
102,1119
128,1119
117,1120
94,1120
139,1120
60,1120
141,1121
7,1121
26,1121
70,1121
120,1122
31,1122
27,1122
65,1122
33,1123
85,1123
4,1123
30,1123
108,1124
128,1124
129,1124
36,1124
64,1125
124,1125
85,1125
102,1125
93,1126
61,1126
104,1126
58,1126
111,1127
18,1127
106,1127
87,1127
85,1128
47,1128
3,1128
33,1128
61,1129
62,1129
128,1129
20,1129
85,1130
144,1130
105,1130
111,1130
148,1131
69,1131
76,1131
31,1131
125,1132
138,1132
85,1132
18,1132
19,1133
99,1133
59,1133
1,1133
132,1134
96,1134
34,1134
107,1134
74,1135
71,1135
36,1135
122,1135
26,1136
72,1136
24,1136
103,1136
114,1137
62,1137
110,1137
26,1137
48,1138
106,1138
110,1138
9,1138
51,1139
23,1139
137,1139
84,1139
3,1140
110,1140
37,1140
106,1140
74,1141
72,1141
78,1141
140,1141
71,1142
82,1142
82,1142
84,1142
131,1143
9,1143
120,1143
112,1143
43,1144
142,1144
33,1144
64,1144
18,1145
22,1145
117,1145
89,1145
146,1146
39,1146
52,1146
106,1146
130,1147
96,1147
107,1147
113,1147
40,1148
26,1148
34,1148
83,1148
121,1149
23,1149
84,1149
59,1149
58,1150
83,1150
30,1150
142,1150
113,1151
114,1151
124,1151
122,1151
5,1152
49,1152
101,1152
148,1152
35,1153
90,1153
67,1153
58,1153
135,1154
109,1154
126,1154
96,1154
79,1155
87,1155
51,1155
96,1155
61,1156
102,1156
120,1156
10,1156
54,1157
24,1157
141,1157
41,1157
122,1158
63,1158
146,1158
36,1158
116,1159
88,1159
77,1159
3,1159
29,1160
144,1160
108,1160
112,1160
104,1161
11,1161
61,1161
30,1161
121,1162
75,1162
2,1162
120,1162
124,1163
20,1163
39,1163
90,1163
4,1164
58,1164
88,1164
81,1164
16,1165
139,1165
86,1165
98,1165
50,1166
42,1166
97,1166
108,1166
136,1167
140,1167
52,1167
88,1167
103,1168
95,1168
4,1168
61,1168
146,1169
78,1169
70,1169
87,1169
106,1170
140,1170
147,1170
131,1170
46,1171
61,1171
85,1171
103,1171
109,1172
72,1172
84,1172
83,1172
46,1173
50,1173
9,1173
42,1173
42,1174
129,1174
41,1174
61,1174
4,1175
37,1175
64,1175
28,1175
51,1176
140,1176
113,1176
31,1176
32,1177
51,1177
35,1177
93,1177
38,1178
64,1178
70,1178
7,1178
52,1179
94,1179
116,1179
126,1179
82,1180
101,1180
132,1180
86,1180
37,1181
52,1181
108,1181
137,1181
92,1182
32,1182
107,1182
135,1182
44,1183
145,1183
123,1183
90,1183
121,1184
27,1184
31,1184
69,1184
108,1185
141,1185
33,1185
136,1185
147,1186
140,1186
27,1186
68,1186
67,1187
29,1187
16,1187
117,1187
148,1188
96,1188
114,1188
121,1188
59,1189
106,1189
109,1189
107,1189
111,1190
77,1190
65,1190
37,1190
89,1191
70,1191
39,1191
124,1191
71,1192
86,1192
125,1192
83,1192
22,1193
57,1193
51,1193
61,1193
10,1194
66,1194
89,1194
17,1194
53,1195
94,1195
81,1195
124,1195
80,1196
105,1196
26,1196
143,1196
117,1197
41,1197
80,1197
49,1197
18,1198
37,1198
114,1198
91,1198
15,1199
103,1199
17,1199
94,1199
64,1200
33,1200
73,1200
122,1200
6,1201
70,1201
95,1201
146,1201
22,1202
28,1202
70,1202
104,1202
41,1203
135,1203
97,1203
69,1203
90,1204
127,1204
27,1204
6,1204
110,1205
110,1205
28,1205
96,1205
15,1206
31,1206
52,1206
110,1206
1,1207
104,1207
37,1207
127,1207
9,1208
146,1208
3,1208
128,1208
45,1209
101,1209
42,1209
90,1209
26,1210
88,1210
81,1210
2,1210
68,1211
72,1211
45,1211
120,1211
84,1212
87,1212
32,1212
125,1212
44,1213
36,1213
107,1213
77,1213
20,1214
62,1214
99,1214
4,1214
6,1215
3,1215
129,1215
14,1215
60,1216
141,1216
15,1216
42,1216
13,1217
99,1217
136,1217
78,1217
56,1218
38,1218
17,1218
14,1218
32,1219
34,1219
110,1219
131,1219
86,1220
40,1220
10,1220
117,1220
40,1221
88,1221
97,1221
105,1221
61,1222
99,1222
136,1222
96,1222
135,1223
120,1223
137,1223
33,1223
48,1224
9,1224
100,1224
81,1224
85,1225
115,1225
60,1225
104,1225
126,1226
136,1226
138,1226
24,1226
134,1227
72,1227
3,1227
118,1227
81,1228
129,1228
42,1228
100,1228
132,1229
101,1229
95,1229
35,1229
26,1230
73,1230
10,1230
64,1230
29,1231
44,1231
47,1231
88,1231
86,1232
89,1232
7,1232
123,1232
65,1233
35,1233
34,1233
31,1233
92,1234
46,1234
62,1234
93,1234
148,1235
3,1235
18,1235
147,1235
17,1236
2,1236
18,1236
5,1236
111,1237
110,1237
122,1237
73,1237
103,1238
95,1238
45,1238
100,1238
65,1239
59,1239
137,1239
106,1239
138,1240
80,1240
42,1240
73,1240
55,1241
56,1241
139,1241
64,1241
16,1242
84,1242
128,1242
94,1242
37,1243
81,1243
26,1243
59,1243
113,1244
15,1244
47,1244
41,1244
28,1245
15,1245
50,1245
42,1245
123,1246
60,1246
122,1246
73,1246
18,1247
50,1247
24,1247
139,1247
16,1248
112,1248
144,1248
115,1248
14,1249
28,1249
75,1249
63,1249
80,1250
90,1250
105,1250
139,1250
62,1251
58,1251
44,1251
60,1251
146,1252
79,1252
86,1252
24,1252
94,1253
68,1253
67,1253
74,1253
73,1254
43,1254
137,1254
23,1254
35,1255
64,1255
81,1255
30,1255
23,1256
34,1256
97,1256
67,1256
28,1257
140,1257
5,1257
142,1257
134,1258
127,1258
35,1258
18,1258
76,1259
73,1259
21,1259
109,1259
65,1260
55,1260
99,1260
144,1260
89,1261
86,1261
127,1261
90,1261
84,1262
116,1262
143,1262
65,1262
2,1263
48,1263
103,1263
44,1263
33,1264
142,1264
119,1264
33,1264
35,1265
81,1265
80,1265
61,1265
100,1266
110,1266
78,1266
19,1266
144,1267
66,1267
16,1267
69,1267
101,1268
62,1268
61,1268
23,1268
32,1269
15,1269
52,1269
89,1269
103,1270
143,1270
25,1270
98,1270
30,1271
44,1271
26,1271
122,1271
144,1272
50,1272
123,1272
50,1272
23,1273
79,1273
121,1273
30,1273
72,1274
109,1274
61,1274
74,1274
63,1275
65,1275
144,1275
114,1275
147,1276
143,1276
86,1276
61,1276
76,1277
4,1277
84,1277
127,1277
68,1278
6,1278
7,1278
88,1278
18,1279
144,1279
40,1279
140,1279
139,1280
23,1280
114,1280
37,1280
6,1281
18,1281
56,1281
122,1281
33,1282
86,1282
116,1282
42,1282
66,1283
87,1283
115,1283
99,1283
50,1284
126,1284
114,1284
16,1284
42,1285
70,1285
105,1285
124,1285
31,1286
132,1286
125,1286
35,1286
97,1287
42,1287
34,1287
109,1287
51,1288
13,1288
101,1288
90,1288
91,1289
75,1289
128,1289
63,1289
146,1290
2,1290
93,1290
27,1290
58,1291
148,1291
46,1291
81,1291
139,1292
54,1292
12,1292
49,1292
97,1293
128,1293
3,1293
73,1293
29,1294
32,1294
37,1294
52,1294
136,1295
31,1295
38,1295
63,1295
26,1296
58,1296
77,1296
67,1296
43,1297
66,1297
122,1297
10,1297
50,1298
148,1298
28,1298
43,1298
8,1299
110,1299
131,1299
52,1299
103,1300
59,1300
132,1300
142,1300
93,1301
131,1301
90,1301
128,1301
68,1302
52,1302
44,1302
139,1302
73,1303
74,1303
53,1303
66,1303
138,1304
116,1304
50,1304
84,1304
112,1305
16,1305
116,1305
86,1305
38,1306
76,1306
128,1306
126,1306
90,1307
59,1307
19,1307
130,1307
36,1308
96,1308
79,1308
56,1308
73,1309
9,1309
136,1309
126,1309
61,1310
144,1310
13,1310
40,1310
11,1311
44,1311
141,1311
17,1311
80,1312
129,1312
20,1312
136,1312
112,1313
29,1313
109,1313
90,1313
104,1314
146,1314
60,1314
28,1314
87,1315
81,1315
86,1315
86,1315
105,1316
94,1316
87,1316
47,1316
47,1317
37,1317
9,1317
105,1317
43,1318
87,1318
41,1318
147,1318
30,1319
108,1319
58,1319
57,1319
137,1320
35,1320
117,1320
97,1320
71,1321
18,1321
116,1321
42,1321
14,1322
3,1322
73,1322
60,1322
143,1323
44,1323
141,1323
100,1323
63,1324
142,1324
132,1324
88,1324
127,1325
61,1325
57,1325
40,1325
30,1326
55,1326
38,1326
132,1326
12,1327
31,1327
107,1327
101,1327
100,1328
102,1328
97,1328
91,1328
27,1329
27,1329
50,1329
46,1329
124,1330
42,1330
102,1330
21,1330
97,1331
114,1331
77,1331
58,1331
10,1332
44,1332
84,1332
68,1332
111,1333
113,1333
89,1333
107,1333
31,1334
57,1334
107,1334
44,1334
18,1335
138,1335
113,1335
131,1335
90,1336
134,1336
57,1336
41,1336
95,1337
31,1337
118,1337
12,1337
104,1338
44,1338
96,1338
37,1338
82,1339
31,1339
65,1339
37,1339
144,1340
108,1340
67,1340
73,1340
99,1341
2,1341
96,1341
17,1341
80,1342
84,1342
120,1342
108,1342
128,1343
35,1343
21,1343
94,1343
42,1344
64,1344
32,1344
10,1344
79,1345
74,1345
56,1345
70,1345
46,1346
148,1346
82,1346
116,1346
48,1347
111,1347
34,1347
117,1347
86,1348
25,1348
48,1348
145,1348
95,1349
5,1349
127,1349
33,1349
9,1350
144,1350
77,1350
69,1350
79,1351
108,1351
49,1351
92,1351
27,1352
49,1352
105,1352
114,1352
117,1353
73,1353
122,1353
109,1353
104,1354
133,1354
130,1354
26,1354
51,1355
27,1355
33,1355
12,1355
34,1356
108,1356
127,1356
98,1356
117,1357
63,1357
101,1357
37,1357
60,1358
127,1358
118,1358
57,1358
37,1359
74,1359
121,1359
29,1359
48,1360
148,1360
129,1360
105,1360
14,1361
118,1361
138,1361
70,1361
134,1362
59,1362
121,1362
130,1362
33,1363
126,1363
100,1363
30,1363
91,1364
49,1364
145,1364
129,1364
114,1365
23,1365
130,1365
17,1365
96,1366
141,1366
23,1366
68,1366
3,1367
19,1367
132,1367
109,1367
35,1368
145,1368
82,1368
126,1368
18,1369
18,1369
12,1369
42,1369
27,1370
39,1370
62,1370
69,1370
38,1371
137,1371
147,1371
70,1371
99,1372
140,1372
112,1372
101,1372
120,1373
38,1373
95,1373
31,1373
55,1374
73,1374
127,1374
27,1374
59,1375
102,1375
13,1375
21,1375
29,1376
94,1376
70,1376
41,1376
42,1377
108,1377
92,1377
135,1377
3,1378
29,1378
35,1378
82,1378
136,1379
84,1379
45,1379
85,1379
84,1380
92,1380
71,1380
20,1380
86,1381
72,1381
123,1381
47,1381
43,1382
134,1382
144,1382
69,1382
119,1383
40,1383
142,1383
26,1383
15,1384
131,1384
133,1384
47,1384
7,1385
35,1385
62,1385
62,1385
141,1386
73,1386
30,1386
47,1386
95,1387
92,1387
50,1387
143,1387
50,1388
40,1388
2,1388
31,1388
78,1389
145,1389
83,1389
140,1389
114,1390
115,1390
86,1390
71,1390
136,1391
54,1391
35,1391
38,1391
11,1392
46,1392
96,1392
121,1392
138,1393
122,1393
109,1393
146,1393
125,1394
12,1394
80,1394
77,1394
4,1395
4,1395
94,1395
61,1395
93,1396
32,1396
39,1396
107,1396
95,1397
134,1397
8,1397
2,1397
60,1398
113,1398
136,1398
54,1398
82,1399
10,1399
14,1399
45,1399
91,1400
23,1400
34,1400
41,1400
37,1401
27,1401
24,1401
89,1401
85,1402
142,1402
31,1402
13,1402
133,1403
45,1403
37,1403
96,1403
95,1404
91,1404
23,1404
35,1404
136,1405
93,1405
80,1405
105,1405
122,1406
119,1406
139,1406
44,1406
102,1407
61,1407
14,1407
100,1407
88,1408
1,1408
94,1408
101,1408
5,1409
101,1409
69,1409
143,1409
121,1410
122,1410
70,1410
27,1410
24,1411
95,1411
40,1411
89,1411
48,1412
88,1412
43,1412
49,1412
98,1413
41,1413
114,1413
44,1413
69,1414
53,1414
26,1414
27,1414
32,1415
35,1415
22,1415
5,1415
101,1416
81,1416
49,1416
2,1416
77,1417
80,1417
123,1417
91,1417
113,1418
26,1418
137,1418
106,1418
118,1419
34,1419
97,1419
19,1419
106,1420
19,1420
144,1420
47,1420
89,1421
25,1421
97,1421
124,1421
3,1422
118,1422
145,1422
44,1422
139,1423
129,1423
139,1423
33,1423
76,1424
89,1424
45,1424
108,1424
34,1425
46,1425
7,1425
114,1425
87,1426
44,1426
21,1426
141,1426
140,1427
142,1427
112,1427
23,1427
72,1428
86,1428
145,1428
30,1428
80,1429
57,1429
52,1429
99,1429
36,1430
50,1430
71,1430
109,1430
12,1431
84,1431
130,1431
69,1431
37,1432
8,1432
142,1432
103,1432
19,1433
117,1433
6,1433
47,1433
15,1434
133,1434
55,1434
111,1434
122,1435
29,1435
88,1435
69,1435
129,1436
6,1436
99,1436
44,1436
106,1437
51,1437
135,1437
27,1437
95,1438
127,1438
118,1438
126,1438
121,1439
59,1439
111,1439
38,1439
124,1440
105,1440
45,1440
4,1440
117,1441
14,1441
56,1441
99,1441
135,1442
10,1442
2,1442
66,1442
55,1443
50,1443
10,1443
86,1443
119,1444
101,1444
76,1444
101,1444
91,1445
144,1445
56,1445
145,1445
118,1446
95,1446
10,1446
2,1446
142,1447
52,1447
15,1447
96,1447
41,1448
64,1448
55,1448
1,1448
108,1449
121,1449
63,1449
142,1449
13,1450
79,1450
76,1450
72,1450
28,1451
97,1451
18,1451
48,1451
97,1452
143,1452
78,1452
137,1452
79,1453
15,1453
148,1453
90,1453
21,1454
3,1454
147,1454
105,1454
119,1455
126,1455
84,1455
98,1455
2,1456
68,1456
16,1456
113,1456
3,1457
86,1457
53,1457
76,1457
96,1458
39,1458
124,1458
122,1458
128,1459
53,1459
52,1459
130,1459
17,1460
147,1460
37,1460
126,1460
59,1461
139,1461
29,1461
142,1461
13,1462
31,1462
66,1462
128,1462
99,1463
112,1463
36,1463
100,1463
13,1464
35,1464
34,1464
62,1464
49,1465
104,1465
12,1465
109,1465
12,1466
39,1466
22,1466
115,1466
123,1467
31,1467
143,1467
91,1467
61,1468
66,1468
124,1468
118,1468
48,1469
47,1469
92,1469
112,1469
24,1470
78,1470
45,1470
147,1470
94,1471
58,1471
124,1471
25,1471
57,1472
52,1472
122,1472
4,1472
15,1473
22,1473
134,1473
76,1473
60,1474
16,1474
136,1474
141,1474
50,1475
64,1475
71,1475
1,1475
32,1476
20,1476
129,1476
114,1476
84,1477
3,1477
108,1477
118,1477
6,1478
29,1478
136,1478
102,1478
113,1479
46,1479
118,1479
7,1479
88,1480
41,1480
123,1480
128,1480
133,1481
116,1481
11,1481
104,1481
128,1482
35,1482
52,1482
3,1482
124,1483
79,1483
12,1483
76,1483
131,1484
61,1484
70,1484
20,1484
128,1485
65,1485
113,1485
54,1485
8,1486
136,1486
28,1486
113,1486
148,1487
27,1487
65,1487
75,1487
22,1488
135,1488
79,1488
8,1488
100,1489
12,1489
105,1489
69,1489
106,1490
71,1490
38,1490
101,1490
41,1491
22,1491
55,1491
5,1491
14,1492
68,1492
74,1492
90,1492
106,1493
104,1493
98,1493
103,1493
104,1494
93,1494
