PID,SID
109,5796
104,5797
134,5797
126,5798
30,5798
13,5799
91,5799
104,5800
100,5800
106,5801
37,5801
71,5802
5,5802
139,5803
104,5803
75,5804
122,5804
61,5805
148,5805
34,5806
72,5806
38,5807
65,5807
129,5808
66,5808
100,5809
114,5809
66,5810
77,5810
123,5811
39,5811
142,5812
119,5812
120,5813
43,5813
6,5814
112,5814
101,5815
138,5815
41,5816
43,5816
72,5817
73,5817
18,5818
73,5818
74,5819
127,5819
127,5820
108,5820
120,5821
102,5821
44,5822
126,5822
122,5823
46,5823
16,5824
148,5824
21,5825
145,5825
102,5826
147,5826
9,5827
19,5827
50,5828
99,5828
88,5829
69,5829
33,5830
137,5830
9,5831
118,5831
64,5832
98,5832
54,5833
58,5833
36,5834
71,5834
48,5835
75,5835
64,5836
14,5836
121,5837
13,5837
1,5838
116,5838
50,5839
148,5839
48,5840
32,5840
38,5841
28,5841
64,5842
121,5842
107,5843
80,5843
143,5844
88,5844
99,5845
129,5845
111,5846
58,5846
73,5847
66,5847
126,5848
25,5848
41,5849
95,5849
5,5850
53,5850
120,5851
11,5851
7,5852
83,5852
131,5853
81,5853
116,5854
127,5854
91,5855
121,5855
2,5856
103,5856
108,5857
134,5857
75,5858
81,5858
121,5859
118,5859
3,5860
41,5860
53,5861
46,5861
45,5862
81,5862
94,5863
63,5863
47,5864
2,5864
47,5865
137,5865
95,5866
119,5866
67,5867
58,5867
87,5868
70,5868
55,5869
60,5869
16,5870
108,5870
50,5871
49,5871
128,5872
144,5872
74,5873
19,5873
109,5874
31,5874
33,5875
88,5875
14,5876
65,5876
143,5877
142,5877
148,5878
16,5878
82,5879
21,5879
147,5880
28,5880
73,5881
30,5881
36,5882
127,5882
12,5883
30,5883
141,5884
65,5884
140,5885
30,5885
34,5886
41,5886
20,5887
97,5887
20,5888
24,5888
138,5889
63,5889
47,5890
113,5890
104,5891
138,5891
119,5892
74,5892
53,5893
146,5893
46,5894
112,5894
64,5895
58,5895
9,5896
112,5896
107,5897
95,5897
91,5898
145,5898
60,5899
126,5899
58,5900
123,5900
77,5901
60,5901
133,5902
109,5902
43,5903
136,5903
95,5904
51,5904
42,5905
112,5905
64,5906
105,5906
140,5907
102,5907
127,5908
101,5908
8,5909
144,5909
52,5910
82,5910
114,5911
109,5911
146,5912
77,5912
52,5913
62,5913
133,5914
49,5914
70,5915
27,5915
99,5916
148,5916
122,5917
56,5917
32,5918
23,5918
121,5919
100,5919
65,5920
56,5920
42,5921
49,5921
123,5922
80,5922
28,5923
109,5923
17,5924
71,5924
3,5925
148,5925
115,5926
31,5926
73,5927
40,5927
49,5928
57,5928
11,5929
138,5929
144,5930
35,5930
52,5931
7,5931
68,5932
92,5932
28,5933
26,5933
51,5934
36,5934
45,5935
129,5935
82,5936
48,5936
123,5937
75,5937
93,5938
95,5938
60,5939
75,5939
82,5940
69,5940
146,5941
68,5941
12,5942
13,5942
65,5943
96,5943
134,5944
91,5944
67,5945
59,5945
94,5946
99,5946
49,5947
17,5947
84,5948
20,5948
24,5949
73,5949
44,5950
77,5950
133,5951
108,5951
123,5952
87,5952
116,5953
102,5953
26,5954
143,5954
133,5955
116,5955
111,5956
36,5956
144,5957
101,5957
26,5958
16,5958
81,5959
19,5959
137,5960
121,5960
130,5961
67,5961
130,5962
128,5962
92,5963
105,5963
54,5964
55,5964
119,5965
117,5965
39,5966
38,5966
46,5967
17,5967
146,5968
137,5968
29,5969
143,5969
26,5970
126,5970
89,5971
43,5971
83,5972
124,5972
82,5973
103,5973
124,5974
85,5974
61,5975
17,5975
100,5976
109,5976
99,5977
84,5977
22,5978
148,5978
28,5979
25,5979
71,5980
55,5980
61,5981
56,5981
127,5982
103,5982
109,5983
137,5983
131,5984
133,5984
18,5985
100,5985
25,5986
90,5986
45,5987
40,5987
123,5988
94,5988
82,5989
110,5989
51,5990
58,5990
112,5991
23,5991
81,5992
80,5992
88,5993
135,5993
60,5994
130,5994
13,5995
131,5995
84,5996
78,5996
148,5997
54,5997
42,5998
63,5998
122,5999
127,5999
13,6000
75,6000
130,6001
6,6001
102,6002
73,6002
93,6003
114,6003
31,6004
45,6004
86,6005
20,6005
23,6006
109,6006
2,6007
102,6007
107,6008
38,6008
27,6009
48,6009
148,6010
87,6010
59,6011
75,6011
51,6012
5,6012
13,6013
70,6013
113,6014
72,6014
21,6015
142,6015
93,6016
60,6016
22,6017
132,6017
77,6018
77,6018
102,6019
12,6019
18,6020
140,6020
11,6021
9,6021
136,6022
36,6022
33,6023
48,6023
5,6024
111,6024
60,6025
50,6025
3,6026
111,6026
138,6027
140,6027
122,6028
24,6028
85,6029
53,6029
133,6030
70,6030
120,6031
76,6031
29,6032
8,6032
55,6033
141,6033
76,6034
49,6034
89,6035
69,6035
71,6036
11,6036
65,6037
92,6037
107,6038
75,6038
52,6039
132,6039
35,6040
41,6040
4,6041
137,6041
29,6042
89,6042
6,6043
27,6043
124,6044
80,6044
110,6045
48,6045
119,6046
110,6046
98,6047
91,6047
24,6048
17,6048
16,6049
11,6049
5,6050
119,6050
137,6051
43,6051
14,6052
37,6052
7,6053
47,6053
80,6054
50,6054
87,6055
17,6055
41,6056
27,6056
10,6057
71,6057
119,6058
11,6058
14,6059
8,6059
62,6060
37,6060
43,6061
82,6061
132,6062
34,6062
108,6063
144,6063
140,6064
101,6064
88,6065
141,6065
124,6066
148,6066
105,6067
99,6067
93,6068
130,6068
45,6069
22,6069
5,6070
18,6070
75,6071
98,6071
50,6072
73,6072
142,6073
110,6073
56,6074
23,6074
37,6075
82,6075
99,6076
77,6076
63,6077
55,6077
10,6078
132,6078
140,6079
76,6079
135,6080
97,6080
85,6081
76,6081
136,6082
108,6082
2,6083
145,6083
3,6084
52,6084
99,6085
34,6085
91,6086
141,6086
3,6087
65,6087
109,6088
44,6088
80,6089
132,6089
136,6090
65,6090
89,6091
18,6091
19,6092
58,6092
108,6093
105,6093
15,6094
43,6094
4,6095
46,6095
133,6096
122,6096
73,6097
126,6097
142,6098
40,6098
94,6099
134,6099
85,6100
44,6100
86,6101
79,6101
88,6102
33,6102
41,6103
13,6103
88,6104
72,6104
91,6105
112,6105
118,6106
68,6106
27,6107
41,6107
138,6108
69,6108
113,6109
77,6109
111,6110
27,6110
125,6111
75,6111
103,6112
44,6112
58,6113
148,6113
99,6114
142,6114
59,6115
71,6115
68,6116
25,6116
127,6117
96,6117
100,6118
146,6118
133,6119
33,6119
118,6120
113,6120
143,6121
14,6121
130,6122
79,6122
130,6123
95,6123
140,6124
16,6124
103,6125
39,6125
22,6126
69,6126
90,6127
16,6127
72,6128
102,6128
66,6129
118,6129
4,6130
32,6130
14,6131
41,6131
124,6132
87,6132
26,6133
93,6133
126,6134
56,6134
38,6135
10,6135
74,6136
125,6136
6,6137
112,6137
73,6138
23,6138
54,6139
36,6139
14,6140
90,6140
64,6141
142,6141
8,6142
8,6142
119,6143
72,6143
128,6144
57,6144
108,6145
9,6145
20,6146
53,6146
40,6147
127,6147
76,6148
121,6148
131,6149
21,6149
21,6150
65,6150
79,6151
92,6151
4,6152
92,6152
59,6153
8,6153
129,6154
114,6154
31,6155
84,6155
147,6156
3,6156
96,6157
38,6157
140,6158
11,6158
34,6159
30,6159
120,6160
108,6160
28,6161
49,6161
38,6162
138,6162
1,6163
41,6163
70,6164
102,6164
133,6165
111,6165
55,6166
82,6166
98,6167
6,6167
98,6168
67,6168
35,6169
134,6169
124,6170
121,6170
13,6171
1,6171
85,6172
64,6172
53,6173
91,6173
138,6174
80,6174
73,6175
30,6175
145,6176
88,6176
115,6177
12,6177
80,6178
89,6178
6,6179
95,6179
41,6180
127,6180
29,6181
32,6181
89,6182
8,6182
3,6183
61,6183
113,6184
38,6184
9,6185
12,6185
53,6186
93,6186
131,6187
75,6187
43,6188
11,6188
119,6189
60,6189
28,6190
126,6190
92,6191
3,6191
42,6192
88,6192
24,6193
117,6193
117,6194
140,6194
16,6195
41,6195
126,6196
146,6196
142,6197
108,6197
15,6198
53,6198
102,6199
123,6199
62,6200
78,6200
104,6201
58,6201
123,6202
129,6202
64,6203
116,6203
147,6204
131,6204
67,6205
141,6205
51,6206
66,6206
12,6207
31,6207
121,6208
80,6208
143,6209
105,6209
43,6210
17,6210
95,6211
34,6211
13,6212
76,6212
62,6213
104,6213
71,6214
11,6214
27,6215
129,6215
38,6216
128,6216
64,6217
76,6217
95,6218
54,6218
145,6219
113,6219
79,6220
63,6220
72,6221
116,6221
53,6222
126,6222
26,6223
85,6223
147,6224
63,6224
41,6225
143,6225
129,6226
125,6226
121,6227
96,6227
98,6228
115,6228
48,6229
122,6229
2,6230
133,6230
106,6231
70,6231
106,6232
9,6232
106,6233
57,6233
98,6234
145,6234
87,6235
3,6235
112,6236
116,6236
142,6237
94,6237
135,6238
33,6238
69,6239
23,6239
86,6240
21,6240
8,6241
106,6241
123,6242
103,6242
125,6243
53,6243
57,6244
97,6244
29,6245
44,6245
125,6246
24,6246
91,6247
42,6247
28,6248
14,6248
106,6249
121,6249
70,6250
116,6250
85,6251
50,6251
82,6252
100,6252
61,6253
88,6253
6,6254
40,6254
94,6255
88,6255
9,6256
134,6256
66,6257
94,6257
76,6258
138,6258
128,6259
122,6259
16,6260
96,6260
26,6261
15,6261
30,6262
81,6262
111,6263
62,6263
112,6264
72,6264
133,6265
1,6265
113,6266
117,6266
14,6267
126,6267
129,6268
46,6268
105,6269
127,6269
44,6270
69,6270
5,6271
126,6271
65,6272
60,6272
106,6273
1,6273
106,6274
56,6274
36,6275
66,6275
10,6276
125,6276
110,6277
132,6277
126,6278
3,6278
8,6279
137,6279
80,6280
76,6280
64,6281
74,6281
35,6282
47,6282
7,6283
42,6283
130,6284
81,6284
60,6285
109,6285
16,6286
39,6286
27,6287
39,6287
116,6288
147,6288
107,6289
108,6289
86,6290
121,6290
48,6291
19,6291
101,6292
21,6292
23,6293
106,6293
70,6294
74,6294
18,6295
54,6295
53,6296
146,6296
37,6297
113,6297
49,6298
51,6298
96,6299
58,6299
104,6300
70,6300
88,6301
3,6301
51,6302
35,6302
97,6303
147,6303
109,6304
82,6304
50,6305
64,6305
85,6306
75,6306
123,6307
38,6307
84,6308
143,6308
70,6309
88,6309
126,6310
23,6310
47,6311
30,6311
62,6312
44,6312
70,6313
7,6313
97,6314
114,6314
69,6315
69,6315
94,6316
35,6316
49,6317
29,6317
17,6318
26,6318
136,6319
35,6319
116,6320
77,6320
115,6321
38,6321
42,6322
25,6322
50,6323
122,6323
115,6324
134,6324
16,6325
4,6325
62,6326
44,6326
137,6327
136,6327
103,6328
37,6328
128,6329
127,6329
60,6330
17,6330
103,6331
11,6331
14,6332
131,6332
114,6333
107,6333
81,6334
131,6334
29,6335
127,6335
128,6336
77,6336
34,6337
110,6337
77,6338
87,6338
46,6339
146,6339
73,6340
2,6340
31,6341
100,6341
147,6342
11,6342
46,6343
67,6343
140,6344
15,6344
61,6345
57,6345
24,6346
94,6346
88,6347
3,6347
15,6348
91,6348
11,6349
78,6349
20,6350
129,6350
115,6351
6,6351
92,6352
15,6352
26,6353
27,6353
101,6354
96,6354
69,6355
21,6355
97,6356
26,6356
21,6357
66,6357
21,6358
60,6358
54,6359
135,6359
57,6360
96,6360
116,6361
15,6361
41,6362
11,6362
56,6363
120,6363
122,6364
107,6364
20,6365
113,6365
119,6366
137,6366
143,6367
104,6367
144,6368
17,6368
60,6369
98,6369
41,6370
93,6370
119,6371
60,6371
47,6372
19,6372
118,6373
91,6373
62,6374
38,6374
79,6375
92,6375
78,6376
38,6376
53,6377
139,6377
36,6378
96,6378
55,6379
70,6379
8,6380
66,6380
30,6381
65,6381
81,6382
82,6382
47,6383
119,6383
96,6384
96,6384
43,6385
1,6385
85,6386
56,6386
92,6387
39,6387
5,6388
52,6388
88,6389
71,6389
108,6390
28,6390
89,6391
95,6391
86,6392
61,6392
136,6393
129,6393
132,6394
120,6394
16,6395
69,6395
1,6396
122,6396
110,6397
122,6397
77,6398
86,6398
24,6399
50,6399
127,6400
25,6400
73,6401
32,6401
90,6402
7,6402
124,6403
133,6403
88,6404
115,6404
124,6405
77,6405
60,6406
119,6406
53,6407
108,6407
107,6408
74,6408
142,6409
72,6409
139,6410
112,6410
141,6411
21,6411
9,6412
132,6412
133,6413
16,6413
14,6414
59,6414
111,6415
48,6415
39,6416
8,6416
65,6417
12,6417
3,6418
78,6418
8,6419
142,6419
145,6420
98,6420
31,6421
45,6421
101,6422
74,6422
34,6423
141,6423
4,6424
140,6424
4,6425
123,6425
31,6426
1,6426
28,6427
96,6427
98,6428
116,6428
15,6429
20,6429
116,6430
35,6430
101,6431
112,6431
76,6432
2,6432
56,6433
147,6433
139,6434
27,6434
68,6435
33,6435
10,6436
96,6436
64,6437
110,6437
143,6438
37,6438
133,6439
37,6439
57,6440
16,6440
56,6441
27,6441
75,6442
24,6442
102,6443
75,6443
40,6444
28,6444
42,6445
100,6445
130,6446
63,6446
101,6447
51,6447
59,6448
21,6448
140,6449
68,6449
31,6450
15,6450
100,6451
65,6451
84,6452
67,6452
10,6453
125,6453
29,6454
50,6454
19,6455
67,6455
124,6456
20,6456
55,6457
102,6457
111,6458
147,6458
134,6459
37,6459
24,6460
70,6460
52,6461
61,6461
4,6462
123,6462
100,6463
60,6463
27,6464
18,6464
141,6465
86,6465
106,6466
144,6466
7,6467
103,6467
13,6468
135,6468
17,6469
7,6469
82,6470
43,6470
121,6471
96,6471
21,6472
133,6472
130,6473
106,6473
142,6474
128,6474
49,6475
75,6475
30,6476
110,6476
89,6477
41,6477
21,6478
53,6478
114,6479
20,6479
67,6480
21,6480
92,6481
31,6481
51,6482
37,6482
34,6483
46,6483
146,6484
129,6484
69,6485
146,6485
27,6486
30,6486
108,6487
97,6487
67,6488
44,6488
123,6489
123,6489
114,6490
34,6490
51,6491
105,6491
56,6492
104,6492
124,6493
57,6493
16,6494
77,6494
89,6495
13,6495
48,6496
13,6496
7,6497
41,6497
89,6498
73,6498
34,6499
53,6499
99,6500
50,6500
71,6501
107,6501
70,6502
36,6502
12,6503
138,6503
45,6504
28,6504
76,6505
68,6505
2,6506
81,6506
148,6507
27,6507
102,6508
116,6508
13,6509
86,6509
1,6510
56,6510
7,6511
21,6511
61,6512
119,6512
137,6513
74,6513
146,6514
11,6514
65,6515
139,6515
113,6516
46,6516
17,6517
88,6517
56,6518
68,6518
63,6519
83,6519
105,6520
52,6520
52,6521
14,6521
31,6522
65,6522
114,6523
39,6523
33,6524
145,6524
103,6525
4,6525
58,6526
32,6526
82,6527
73,6527
119,6528
77,6528
50,6529
76,6529
13,6530
111,6530
31,6531
148,6531
94,6532
37,6532
137,6533
73,6533
116,6534
81,6534
141,6535
71,6535
7,6536
114,6536
75,6537
12,6537
39,6538
127,6538
7,6539
18,6539
45,6540
29,6540
2,6541
145,6541
6,6542
90,6542
136,6543
87,6543
11,6544
75,6544
39,6545
111,6545
52,6546
131,6546
22,6547
137,6547
56,6548
22,6548
79,6549
79,6549
93,6550
12,6550
44,6551
28,6551
72,6552
50,6552
129,6553
145,6553
3,6554
44,6554
122,6555
61,6555
6,6556
37,6556
134,6557
10,6557
43,6558
20,6558
131,6559
70,6559
97,6560
11,6560
89,6561
63,6561
31,6562
56,6562
5,6563
55,6563
22,6564
7,6564
120,6565
54,6565
125,6566
83,6566
9,6567
117,6567
101,6568
75,6568
36,6569
76,6569
11,6570
6,6570
128,6571
17,6571
14,6572
101,6572
5,6573
119,6573
80,6574
51,6574
23,6575
26,6575
82,6576
33,6576
12,6577
89,6577
71,6578
38,6578
60,6579
71,6579
63,6580
102,6580
10,6581
49,6581
116,6582
93,6582
53,6583
63,6583
81,6584
66,6584
35,6585
37,6585
89,6586
82,6586
122,6587
60,6587
13,6588
82,6588
100,6589
138,6589
22,6590
63,6590
37,6591
27,6591
80,6592
15,6592
142,6593
95,6593
69,6594
129,6594
135,6595
114,6595
73,6596
110,6596
105,6597
107,6597
72,6598
79,6598
16,6599
91,6599
74,6600
16,6600
45,6601
11,6601
1,6602
1,6602
120,6603
72,6603
23,6604
79,6604
1,6605
24,6605
15,6606
73,6606
74,6607
38,6607
106,6608
81,6608
85,6609
27,6609
145,6610
51,6610
80,6611
107,6611
105,6612
9,6612
139,6613
45,6613
12,6614
64,6614
50,6615
130,6615
104,6616
72,6616
60,6617
67,6617
121,6618
62,6618
142,6619
86,6619
97,6620
102,6620
68,6621
65,6621
140,6622
70,6622
70,6623
61,6623
90,6624
131,6624
11,6625
121,6625
55,6626
64,6626
8,6627
43,6627
122,6628
142,6628
52,6629
93,6629
53,6630
3,6630
124,6631
56,6631
134,6632
96,6632
142,6633
9,6633
134,6634
117,6634
98,6635
138,6635
59,6636
30,6636
21,6637
68,6637
43,6638
78,6638
38,6639
128,6639
111,6640
116,6640
26,6641
57,6641
90,6642
61,6642
88,6643
133,6643
141,6644
46,6644
116,6645
73,6645
60,6646
102,6646
128,6647
143,6647
18,6648
101,6648
17,6649
45,6649
43,6650
8,6650
113,6651
62,6651
139,6652
136,6652
30,6653
134,6653
55,6654
132,6654
4,6655
120,6655
62,6656
74,6656
125,6657
142,6657
2,6658
100,6658
133,6659
27,6659
103,6660
46,6660
84,6661
129,6661
120,6662
52,6662
42,6663
86,6663
11,6664
140,6664
145,6665
93,6665
132,6666
8,6666
31,6667
17,6667
147,6668
129,6668
93,6669
124,6669
15,6670
10,6670
87,6671
10,6671
90,6672
50,6672
57,6673
104,6673
97,6674
38,6674
80,6675
74,6675
11,6676
122,6676
76,6677
147,6677
62,6678
107,6678
57,6679
41,6679
88,6680
40,6680
64,6681
6,6681
102,6682
47,6682
5,6683
121,6683
6,6684
64,6684
60,6685
148,6685
52,6686
103,6686
146,6687
92,6687
137,6688
77,6688
54,6689
44,6689
8,6690
93,6690
132,6691
1,6691
10,6692
122,6692
127,6693
31,6693
35,6694
143,6694
64,6695
50,6695
138,6696
23,6696
130,6697
14,6697
81,6698
109,6698
58,6699
77,6699
62,6700
120,6700
52,6701
117,6701
28,6702
23,6702
100,6703
125,6703
92,6704
87,6704
59,6705
77,6705
141,6706
40,6706
28,6707
16,6707
7,6708
74,6708
142,6709
73,6709
138,6710
86,6710
49,6711
4,6711
46,6712
115,6712
21,6713
21,6713
131,6714
30,6714
127,6715
32,6715
98,6716
85,6716
93,6717
135,6717
135,6718
123,6718
123,6719
133,6719
57,6720
103,6720
62,6721
99,6721
69,6722
104,6722
99,6723
115,6723
119,6724
111,6724
17,6725
87,6725
9,6726
81,6726
47,6727
73,6727
92,6728
68,6728
114,6729
144,6729
127,6730
67,6730
109,6731
40,6731
81,6732
2,6732
88,6733
31,6733
129,6734
120,6734
17,6735
18,6735
97,6736
25,6736
117,6737
126,6737
15,6738
124,6738
88,6739
49,6739
58,6740
115,6740
66,6741
37,6741
63,6742
113,6742
114,6743
3,6743
14,6744
45,6744
4,6745
9,6745
147,6746
6,6746
89,6747
16,6747
119,6748
43,6748
121,6749
24,6749
46,6750
12,6750
22,6751
65,6751
143,6752
143,6752
24,6753
31,6753
41,6754
115,6754
11,6755
54,6755
65,6756
127,6756
123,6757
9,6757
127,6758
92,6758
105,6759
7,6759
125,6760
126,6760
137,6761
111,6761
71,6762
93,6762
82,6763
26,6763
50,6764
104,6764
82,6765
20,6765
120,6766
80,6766
79,6767
76,6767
75,6768
52,6768
33,6769
22,6769
138,6770
120,6770
105,6771
47,6771
119,6772
24,6772
116,6773
46,6773
131,6774
16,6774
99,6775
53,6775
38,6776
75,6776
57,6777
77,6777
36,6778
27,6778
27,6779
101,6779
56,6780
77,6780
24,6781
92,6781
67,6782
107,6782
104,6783
83,6783
47,6784
30,6784
58,6785
102,6785
36,6786
93,6786
148,6787
40,6787
114,6788
121,6788
64,6789
133,6789
44,6790
116,6790
73,6791
57,6791
67,6792
23,6792
139,6793
90,6793
48,6794
6,6794
105,6795
27,6795
100,6796
63,6796
64,6797
114,6797
136,6798
54,6798
18,6799
131,6799
142,6800
73,6800
43,6801
96,6801
31,6802
71,6802
31,6803
13,6803
139,6804
106,6804
106,6805
50,6805
116,6806
19,6806
103,6807
65,6807
6,6808
29,6808
84,6809
82,6809
106,6810
139,6810
7,6811
49,6811
65,6812
76,6812
43,6813
41,6813
47,6814
29,6814
4,6815
68,6815
93,6816
98,6816
95,6817
77,6817
30,6818
20,6818
66,6819
133,6819
3,6820
50,6820
57,6821
52,6821
28,6822
77,6822
145,6823
37,6823
126,6824
17,6824
29,6825
7,6825
115,6826
84,6826
63,6827
122,6827
95,6828
93,6828
106,6829
59,6829
126,6830
81,6830
117,6831
97,6831
130,6832
86,6832
124,6833
141,6833
76,6834
33,6834
107,6835
65,6835
79,6836
135,6836
18,6837
44,6837
85,6838
70,6838
102,6839
16,6839
134,6840
43,6840
108,6841
60,6841
22,6842
45,6842
35,6843
131,6843
57,6844
55,6844
15,6845
88,6845
83,6846
11,6846
61,6847
94,6847
80,6848
22,6848
2,6849
121,6849
119,6850
118,6850
54,6851
106,6851
57,6852
21,6852
94,6853
132,6853
124,6854
18,6854
9,6855
88,6855
79,6856
142,6856
133,6857
77,6857
76,6858
115,6858
12,6859
117,6859
125,6860
95,6860
26,6861
145,6861
49,6862
121,6862
146,6863
132,6863
56,6864
3,6864
88,6865
139,6865
25,6866
135,6866
72,6867
74,6867
6,6868
67,6868
58,6869
132,6869
137,6870
42,6870
133,6871
118,6871
33,6872
62,6872
105,6873
79,6873
72,6874
126,6874
71,6875
128,6875
56,6876
109,6876
46,6877
141,6877
18,6878
48,6878
68,6879
96,6879
18,6880
35,6880
24,6881
147,6881
69,6882
19,6882
141,6883
21,6883
63,6884
38,6884
16,6885
48,6885
75,6886
139,6886
80,6887
143,6887
28,6888
40,6888
97,6889
147,6889
84,6890
102,6890
134,6891
42,6891
5,6892
2,6892
3,6893
29,6893
37,6894
56,6894
88,6895
90,6895
102,6896
51,6896
67,6897
116,6897
9,6898
86,6898
121,6899
123,6899
120,6900
71,6900
23,6901
111,6901
77,6902
107,6902
54,6903
73,6903
10,6904
15,6904
60,6905
93,6905
147,6906
49,6906
19,6907
113,6907
104,6908
94,6908
129,6909
141,6909
137,6910
79,6910
44,6911
81,6911
54,6912
52,6912
38,6913
94,6913
67,6914
20,6914
98,6915
87,6915
6,6916
144,6916
92,6917
86,6917
16,6918
139,6918
37,6919
94,6919
51,6920
44,6920
136,6921
2,6921
52,6922
95,6922
40,6923
63,6923
23,6924
18,6924
133,6925
11,6925
143,6926
89,6926
8,6927
147,6927
26,6928
127,6928
11,6929
147,6929
139,6930
85,6930
58,6931
81,6931
32,6932
66,6932
21,6933
21,6933
33,6934
19,6934
122,6935
22,6935
110,6936
64,6936
93,6937
57,6937
108,6938
50,6938
28,6939
1,6939
70,6940
115,6940
122,6941
57,6941
104,6942
26,6942
148,6943
91,6943
66,6944
101,6944
39,6945
62,6945
81,6946
116,6946
73,6947
50,6947
20,6948
6,6948
115,6949
3,6949
146,6950
27,6950
57,6951
117,6951
77,6952
53,6952
9,6953
70,6953
94,6954
148,6954
71,6955
148,6955
19,6956
130,6956
125,6957
142,6957
63,6958
7,6958
76,6959
138,6959
136,6960
110,6960
123,6961
74,6961
106,6962
27,6962
103,6963
54,6963
116,6964
88,6964
57,6965
134,6965
104,6966
80,6966
27,6967
73,6967
95,6968
98,6968
71,6969
21,6969
36,6970
114,6970
29,6971
46,6971
71,6972
79,6972
52,6973
102,6973
83,6974
47,6974
101,6975
45,6975
63,6976
73,6976
118,6977
16,6977
16,6978
82,6978
41,6979
83,6979
82,6980
65,6980
70,6981
98,6981
145,6982
10,6982
7,6983
108,6983
6,6984
100,6984
126,6985
25,6985
146,6986
67,6986
108,6987
98,6987
145,6988
136,6988
139,6989
143,6989
19,6990
97,6990
94,6991
90,6991
46,6992
45,6992
19,6993
19,6993
126,6994
89,6994
130,6995
13,6995
98,6996
38,6996
84,6997
41,6997
99,6998
71,6998
136,6999
7,6999
93,7000
138,7000
35,7001
141,7001
95,7002
135,7002
36,7003
76,7003
14,7004
8,7004
35,7005
80,7005
131,7006
87,7006
9,7007
1,7007
99,7008
97,7008
49,7009
121,7009
125,7010
103,7010
14,7011
34,7011
33,7012
78,7012
36,7013
126,7013
49,7014
117,7014
32,7015
27,7015
11,7016
127,7016
139,7017
117,7017
71,7018
67,7018
51,7019
106,7019
121,7020
74,7020
35,7021
81,7021
118,7022
125,7022
104,7023
42,7023
31,7024
136,7024
69,7025
70,7025
37,7026
36,7026
128,7027
34,7027
82,7028
90,7028
76,7029
112,7029
112,7030
21,7030
105,7031
114,7031
120,7032
16,7032
124,7033
19,7033
79,7034
91,7034
2,7035
99,7035
112,7036
33,7036
57,7037
25,7037
77,7038
116,7038
38,7039
49,7039
75,7040
67,7040
140,7041
28,7041
102,7042
93,7042
49,7043
83,7043
107,7044
54,7044
135,7045
146,7045
16,7046
115,7046
90,7047
86,7047
77,7048
25,7048
26,7049
123,7049
145,7050
80,7050
70,7051
77,7051
141,7052
41,7052
7,7053
138,7053
23,7054
67,7054
125,7055
80,7055
89,7056
31,7056
118,7057
108,7057
59,7058
11,7058
136,7059
123,7059
11,7060
143,7060
93,7061
33,7061
22,7062
9,7062
93,7063
65,7063
42,7064
26,7064
38,7065
90,7065
49,7066
22,7066
8,7067
74,7067
14,7068
141,7068
42,7069
81,7069
81,7070
46,7070
127,7071
71,7071
86,7072
46,7072
23,7073
113,7073
93,7074
79,7074
111,7075
127,7075
138,7076
126,7076
143,7077
20,7077
97,7078
43,7078
86,7079
26,7079
70,7080
63,7080
21,7081
57,7081
71,7082
96,7082
126,7083
50,7083
25,7084
25,7084
83,7085
144,7085
138,7086
23,7086
43,7087
25,7087
76,7088
52,7088
131,7089
135,7089
85,7090
74,7090
53,7091
83,7091
118,7092
138,7092
101,7093
88,7093
64,7094
12,7094
63,7095
59,7095
88,7096
3,7096
102,7097
71,7097
24,7098
37,7098
20,7099
107,7099
27,7100
41,7100
99,7101
115,7101
61,7102
28,7102
45,7103
13,7103
48,7104
115,7104
121,7105
98,7105
132,7106
94,7106
30,7107
2,7107
65,7108
6,7108
72,7109
32,7109
18,7110
8,7110
78,7111
78,7111
79,7112
31,7112
21,7113
130,7113
121,7114
118,7114
46,7115
7,7115
90,7116
25,7116
48,7117
53,7117
138,7118
51,7118
137,7119
1,7119
77,7120
121,7120
41,7121
102,7121
35,7122
94,7122
145,7123
26,7123
121,7124
24,7124
48,7125
92,7125
83,7126
125,7126
89,7127
40,7127
47,7128
70,7128
5,7129
30,7129
59,7130
72,7130
85,7131
78,7131
13,7132
35,7132
109,7133
114,7133
140,7134
99,7134
101,7135
131,7135
13,7136
18,7136
7,7137
50,7137
146,7138
32,7138
135,7139
142,7139
79,7140
65,7140
27,7141
48,7141
103,7142
108,7142
65,7143
93,7143
110,7144
90,7144
110,7145
53,7145
74,7146
66,7146
94,7147
9,7147
94,7148
121,7148
143,7149
7,7149
130,7150
138,7150
141,7151
34,7151
115,7152
96,7152
100,7153
116,7153
144,7154
45,7154
65,7155
135,7155
78,7156
133,7156
74,7157
10,7157
40,7158
124,7158
107,7159
68,7159
37,7160
42,7160
133,7161
52,7161
76,7162
83,7162
50,7163
49,7163
95,7164
63,7164
140,7165
33,7165
77,7166
148,7166
93,7167
8,7167
135,7168
110,7168
91,7169
5,7169
72,7170
29,7170
19,7171
39,7171
118,7172
74,7172
135,7173
125,7173
119,7174
129,7174
37,7175
38,7175
15,7176
67,7176
91,7177
49,7177
120,7178
126,7178
68,7179
64,7179
64,7180
118,7180
49,7181
108,7181
99,7182
28,7182
82,7183
121,7183
107,7184
71,7184
28,7185
18,7185
115,7186
46,7186
117,7187
40,7187
15,7188
67,7188
98,7189
117,7189
120,7190
82,7190
48,7191
5,7191
23,7192
34,7192
17,7193
122,7193
9,7194
64,7194
88,7195
